#separator:tab
#html:false
diaspora	om förskingrade folkgrupper
krögare	restaurangägare
anor	stolta traditioner
fregatt	tremastat segelfartyg
cytologi	läran om celler
feedback	återkoppling
soulagera	trösta
stratigrafi	läran om kartskikt
inbiten	oförbätterlig
sonett	fjortonradig diktform
sexualitet	könsliv
oblat	nattvardsbröd
flänsa	skära späck från val
korist	körmedlem
ornat	högtidlig skrud
kont	korg
nostalgi	längtan tillbaka
förlägenhet	blyghet; svårighet
bombasm	svulstighet
metamorfos	förvandling
disponent	chef
scenisk	dramatisk
programmatisk	programmässig
divergera	leda isär
blankvers	orimmat versmått
pekoral	löjlig och misslyckad text
galej	Festligt nöje eller tillställning, ofta med dans och dryck.    Fest, kalas, party, tillställning, spektakel, samkväm, stoj    De ordnade ett stort galej för att fira examen.
krakel	bråk
proaktiv	framåt och förebyggande
heroisk	hjältemodig
belacka	förtala
upprätta	författa
fallenhet	anlag, benägenhet
additament	tillägg
långväga	långt bortifrån
direktiv	anvisning
sydväst	en slags regnhatt
habil	duktig och kompentent
absolvera	fullborda
besinningslös	obehärskad
konfession	trosbekännelse
bias	partiskhet
goutera	tycka om
pråm	lastbåt
drakonisk	sträng
bomärke	namnteckning
schäs	hästdragen vagn
expenser	småutgifter
definitiv	slutgiltig
specimen	prov
bevågen	välvillig
stängel	blomstjälk
skört	bakdel på klädesplagg
kväsa	undertrycka
tvärsnitt	genomskärning
ballad	berättande folkvisa
gniden	snål
lingua franca	internationellt hjälpspråk
ligga av sig	tappa formen
fylogeni	utvecklingshistoria för djurart
proviant	matförråd
tråckla	sy grovt i förväg
hermetisk	lufttät
durkdriven	van och skicklig
spisa	äta
lidelse	passion
enkelspårig	trångsynt
amorin	bevingat kärleksbarn
döva	försvaga
ynklig	usel
idiom	uttryck
ringa	liten och knapp
kungörelse	tillkännagivande
kategorisera	dela in
imperativ	befallning
näpsa	tillrättavisa
tilldraga sig	hända
resistent	motståndskraftig
essens	smak-, luktkoncentrat
korrelera	ha ett samband
anarki	samhällskaos pga laglöshet
ordig	virrig
iteration	upprepning
utopi	ouppnåeligt ideal
sakral	kyrklig
materialisera	förkroppsliga
interpunktion	användande av skiljetecken
strög	promenadgata
zygot	befruktad äggcell
bobin	garnspole
upprinnelse	ursprung
fäderne	manslinje
vågspel	riskabel handling
sanslös	medvetslös
konvent	sammankomst; kloster
knollrig	smålockig
tala med kluven tunga	tala falskt
vresig	trumpen
sarkastisk	spydig, ironisk
fejka	förfalska
pampig	ståtlig
hesitera	tveka
trema	ett teckentillägg
periferisk	Avlägsen eller belägen i utkanten; som inte är central. Används även bildligt om något mindre viktigt eller av underordnad betydelse.    Avlägsen, yttre, utkant, marginell, sekundär, randmässig (oviktig), excentrisk    Diskussionen fastnade i perifera detaljer och missade kärnfrågan.
båga	fuska
underkyld	ej is trots minus
insistera	envisas
dosis	mängd
viskositet	vätskors trögflutenhet
nyanserad	varierad
federalism	delstatssystem
mas	dalkarl; skatteindrivare
repatriera	återföra till hemlandet
parant	stilig och elegant
bane	dödsorsak
hänskjuta	överlåta ett ärende
insomnia	sömnlöshet
falang	politisk undergrupp
överdådig	slösaktig; dumdristig
driftkucku	hackkyckling
vara i beråd	inte kunna välja
bängel	slyngel
kordial	hjärtlig
bylsig	om för stora kläder
förta sig	överanstränga sig
digna	tyngas ned
ståndsmässig	värdig, elegant
pergola	blomstervalv
blott	endast
eloge	beröm
trankil	lugn och obekymrad
proper	välvårdad, ordentlig
förställa	hyckla
referens	hänvisning
kolumn	spalt
träaktig	tråkig och fantasilös
chikan	förolämpning
civilstånd	äktenskapsituation
emeritus	pensionerad professor
vörda	Visa djup respekt eller aktning för någon eller något.    Respektera, hedra, ära, högakta, uppskatta, beundra, akta    Folket samlades för att vörda sin bortgångne ledare.     vörda=visa respekt vördnad - känsla av respekt, aktning vörnadsfull - präglad av respekt vördnadsbjudande - som inger respekt
spatiös	rymlig
bornerad	trångsynt
konststycke	skickligt trick
bestyr	sysslor
näsvis	uppkäftig
marimba	ett blockinstrument
lisma	göra sig till
hypotetisk	förmodad
gunst	välvilja
dagdrivare	lat person
likgiltig	betydelselös
opportunist	anpassling
knapphändig	kortfattad
förkomma	slarvas bort
kält	gnat
serum	botemedel gjort av blod
påläggskalv	framhjälpt framtidsman
kalligrafi	skönskrivningskonst
fiskal	som rör statens finanser
kungöra	hötidligt meddela
förflackas	bli ytligare
coupe	efterrättskål
förslagen	listig
instinkt	medfödd förmåga
krusta	skal
tilldragelse	händelse
suffix	ordändelse
paleontologi	läran om utdöda djur
beskärma sig	klaga och jämra sig
konsolidera	förstärka
adressat	försändelsemottagare
index	register
pö om pö	lite i taget
satirisk	hånfull
påvisa	skaffa bevis för
grift	grav
skleros	nervsjukdom
force majeure	giltigt hinder
fiffa upp	snygga till
descendent	ättling
ackja	samisk pulka
endokrin	avsöndring från organ
smulgråt	snåljåp
tjusa	bedåra
omen	förebådande tecken
bökig	oordnad
bonnett	styv damhatt
antracit	stenkol
garva	göra läder
ådra	talang
alliteration	begynnelserim
dynamik	kraft och rörelse
labil	ostadig
kommitté	arbetsgrupp
anticyklon	högtrycksområde
spina	ryggrad
kardinalfel	huvudfel
atmosfär	luftkrets
ämbete	högre tjänst
ministär	regering
fashionabel	modern och elegant
penitens	botgöring
patriot	forsterlandsvän
saltomortal	frivolt
ekipera	förse med kläder
persona non grata	icke önskvärd person
aktningsfull	vördnadsfull
distinkt	tydlig
anakoret	eremit
cistern	större behållare
hugskott	infall
enständig	envis
vox	röst
mefistofelisk	djävulsk
faute	misstag
fiffla	intrigera
istadig	envis
odisputabel	obestridlig
mobilier	lösöre
rotunda	rund byggnad
ärbar	anständig
edikt	bestämmelse
eremitage	jaktslott
harka	räfsa
historisk	faktisk
jävig	inte opartisk
anafor	upprepande inledning
filiströs	inskränkt småborgerlig
hytta	smältugn
reservation	villkor
hird	livvakt
avskräde	avfall
hippolog	hästexpert
förtäckt	dold
moatjé	kavaljer
omlott	med kant över kant
förtrolig	intim
indikera	vara tecken på
papill	vårta
prostata	körtel under urinblåsan
kujon	ynkrygg
gehenna	helvete
subversiv	revolutionär
hårklyveri	diskussion om småsaker
fariseism	falskhet
kråkvinkel	småstadshåla
gnata	smågräla och tjata på
vittja	tömma, t.ex fiskenät
pava	flaska
drasut	yngre lång man
patella	knäskål
butter	Trumpen eller sur i humöret; visar dåligt lynne (sinnesstämning).    Sur, trumpen, tvär (abrupt), vresig (lättretlig), grinig, butter, misslynt (missnöjd)    Han satt butter vid bordet och svarade knappt på tilltal.
kontorisera	bygga kontor
sefyr	västanvind
påbud	föreskrift, bestämmelse
stringent	strikt och följdriktig
obändig	stark och ostoppbar
desertera	rymma från krigstjänst
byka	tvätta textilier
besvärjelse	trollformel
stenisk	kraftfull
lux	ljusstyrka
legering	metallblandning
ornament	utsmyckning
negation	förnekande
bienn	tvåårig
dermatologi	läran om huden
lapidarisk	fåordig
extern	utvändig
franchising	säljrätt av varumärke
blarr	struntprat
syntax	satslära
skral	svag och undermålig
entrecote	köttskiva av mellanrev
recitera	läsa upp högt
kaplan	hjälppräst
famna	omfatta
sistliden	senaste
befogenhet	rätt att göra något
summarisk	kortfattad
gästabud	stort kalas
avhjälpa	rätta till
levnadsteckning	beskrivning av någons liv
logi	husrum
låta undfalla sig	råka säga
mantalsskriven	skatteskriven
buffert	reservförråd
markis	utfällbart solskyddstak
förvissa sig om	skaffa sig övertygelse
strass	glitterglas
blästra	blåsa med tryckluft
hågad	som har lust
bastion	del av fästningsmur
rättrådig	hederlig
tongivande	ledande, inflytelserik
käpphäst	älsklingsidé
ekvilibristik	balanskonst; skicklighet
liberal	tolerant, fördomsfri
hexameter	ett versmått
rådbråka	Utsätta för svår påfrestning eller hård behandling; i överförd bemärkelse också att hårt anstränga eller misshandla språket eller en text.    Plåga, pina, misshandla, tortera, förvränga, misshandla språket, vanställa    Han rådbråkade tyskan men lyckades ändå göra sig förstådd.   När man försöker använda sig av HP-ord
insurgent	upprorsman
frifräsare	avvikare
kynne	sinnelag
vederkvickande	stärkande
hänförande	förtjusande
karisma	personlig utstrålning
förfoga över	kunna använda
förege	påstå eller skylla på
botanik	växtlära
assonans	ett slags halvrim
aktris	skådespelerska
cellofan	omslagsmaterial av plast
urskulda	försvara
hysa	ha inombords
siren	lockande sjöjungfru
hägna	beskydda
frappant	iögonfallande
mudd	vrist-, handledsband
distribution	utdelning
workshop	arbetstemadag
friställa	avskeda
synkron	samtidig
hurts	skrivbordsbyrå
entreprenad	stort arbete mot betalning
förkunnelse	predikande budskap
rehabilitera	träna upp efter skada
sarkofag	stor stenkista
gemak	praktrum
påföra	skriva på räkningen
eftertrycklig	kraftig
alika	kaja
asocial	avvikande
mättad	fylld
genesis	uppkomst
sprätta	räfsa
ömsevis	växelvis
ackuratess	noggrannhet
skröna	lögnaktig historia
kvistig	svår och knepig
otit	öroninflammation
inpiskad	slug; oförbätterlig
rituell	ceremoniell
delinkvent	brottsling
pantalonger	långbyxor
funtad	beskaffenhet
formulera	avfatta
apparans	utseende
anbringa	fästa eller placera
laborera	exprerimentera
fraktion	särgrupp
genre	stilart
andlös	spänd och koncentrerad
åtgången	illa medfaren
fibromyalgi	kroniskt smärttillstånd
tillvita	anklaga
burdus	ofinkänslig
fariseisk	hycklande självgod
baluns	fest med dans
avhängig	beroende
annuell	årlig
global	världsomfattande
skede	tidsperiod
specificera	beskriva noggrannare
urlakad	urvattnad
metarmorfos	förvandling
menlös	ofarlig; oskyldig; intetsäg.
exekutiv auktion	Tvångsförsäljning av egendom som sker genom myndighets försorg för att täcka skulder. Kronofogden    Tvångsförsäljning, utmätning, exekutiv försäljning, tvångsauktion, realisation, exekutiv avyttring, tvångsavyttring    Huset såldes på exekutiv auktion efter att ägaren inte kunnat betala sina skulder.
mankera	krångla; utebli
utlåta	uttala sig
bisträcka	hjälpa
enklitisk	vidhänger med föregående
bussarong	klädesplagg
bystan	bondvischan
antiklerikal	prästfientlig
avlysa	ställa in
resonant	medklingande
uppsjö	stor mängd
annexion	införlivande
geschwint	snabbt
in vitro	i provrör
akustisk	ej elförstärkt
bijouterier	enklare smycken
praktisera	tillämpa
bigarrå	ett slags körsbär
litotes	språklig underdrift
abbedissa	klosterförestånderska
kompendium	sammanfattande bokhäfte
mackapär	sak
nyansera	variera
omvälvande	revolutionär
anstånd	uppskov
spröd	bräcklig
prekär	besvärlig; ömtålig
nimrod	ivrig jägare
foniatrik	ljudrubbningslära
ödslig	obebodd
skönjbar	urskiljbar
lyster	glans
notorisk	ökänd
ciceron	vägvisare
skalda	dikta
panorama	vidsträckt utsikt
förklenande	nedsättande
betro	anförtro
vidkomma	angå
hacienda	stor lantegendom
bouquet	vinkaraktär
inlåta sig med	börja umgås med
rank	ostadig; lång och smal
kontubernal	rumskamrat
svit	följd
bjäbba	småskälla
fällning	utskiljd bottensats
henna	rött färgämne
brydsam	svår och besvärlig
effektuera	verkställa
endemisk	inhemsk
systematisk	planmässig
desinformation	vilseledande information
blast	bladdelar ovan mark
demokrati	folkvälde
mikrob	liten organism
blända	förblinda
florist	blomsterhandlare
selot	trosfanatiker
vanmäktig	svag och hjälplös
betryck	trångmål
femetta	fullträff
nödgas	vara tvungen
rå	vacker skogskvinna
barett	ett slags basker
baneman	mördare
snöpa	stympa
förtörna	förarga
kovändning	plötsligt åsiktsbyte
exercera	öva, i vapnens bruk
klimax	höjdpunkt
apostlahästar	gå till fots
imperator	kejsare
i mjugg	för sig själv
junta	sällskap; militärregering
ceremoniell	stel
ärkebiskop	landets förnämste biskop
spleen	dysterhet
nasal	om ljud via näsan
gös	mindre flagga
auditorium	sal för åhörare
abnormitet	avvikelse
eponym	ord av persons namn
extrem	ytterlig
exekution	avrättning
egid	skydd
rådpläga	diskutera
catering	färdigmatsleverans
egoistisk	självisk
kompott	sockerkokt frukt
undergräva	långsamt förstöra
förrättning	tjänsteärende
utanordna	betala ut
absurditet	orimlighet
moderation	måttfullhet
parallell	jämlöpande
ökänd	ha dåligt rykte
velig	obeslutsam
byig	om oregelbunden vind
profilera	ge speciella egenskaper
generad	förlägen
huckle	huvudsjal
katakres	hopblandning av uttryck
pelarhelgon	stylit
heresi	utan rätta tron
diafragma	mellangärde
eter	rymd
inkubationstid	tid smittad till sjuk
trall	låt
finish	sista avputsning
extempore	oförberett
gigg	tvåhjulig hästvagn
bemärkelsedag	dag som firas
korda	linje som skär cirkel
limerick	rimmande skämtvers
troskyldig	lättlurad
likafullt	trots det
förskansa sig	stänga in sig
utstuderad	listigt planerad
i sänder	åt gången
mene te'kel	olycksvarning
schellack	ett sorts harts
kosmetisk	förskönande
nära	ha
storvulen	kraftig och mäktig
begivenhet	stor händelse
lapa	slicka i sig
veckovill	desorienterad
jungfrulig	orörd
penibel	genant och besvärlig
ankel	fotled
beskärm	skydd
skrabbig	skraltig
preservativ	preventivmedel
steril	bakteriefri; ofruktsam
villrådig	osäker
byfåne	tok
konferencier	presentatör
bortkollrad	förvirrad
gäll	skarp
urvattnad	kraftlös
fresk	en sorts väggmålning
aforism	visdomsord
identisk	precis lika
jute	säckväv
mastodont	något jättestort
insolvent	kan inte betala
förbistring	förvirring
boom	Plötslig stark uppgång eller snabb ökning, särskilt inom ekonomi eller populäritet.  Uppgång, topp, högkonjunktur, expansion, tillväxt, hausse, prosperity  IT-sektorn upplevde en enorm boom under slutet av 1990-talet.
slitning	konflikt
apostrof	utelämningstecken
matriarkat	kvinnostyrt samhälle
massiv	tung
diftong	stavelse med två vokaler
kapriciös	oberäknelig
odontologi	läran om tänderna
symmetrisk	regelbunden, likformig
expatriera	landförvisa
opåtald	ännu okritiserad
konvex	utåtbuktande
risa	kritisera
restaurera	rusta upp
koldioxid	kolsyra
förevita	beskylla
förhandenvarande	nu gällande
konsensus	beslutsenighet
pneumatisk	luftdriven
chosefri	okonstlad
lömsk	opålitligt förrädisk
centrifug	roterande torktrumma
manfall	förlust
cerise	körsbärsröd
till reds	klar att användas
ambiguitet	tvetydighet
förakt	ringaktning
megalomani	storhetsvansinne
trål	stort fiskenät
retiré	tillbakadragen
förtröstan	hopp
fela	ett stränginstrument
druid	fornkeltisk präst
sakägare	intressepart i rättsbeslut
fux	rödhårig häst
gneta	snåla eller slita
ragu	köttstuvning
vigilera	låna pengar
domna	sjunka i dvala
bygel	u-formad metallögla
understucken	falsk
suggestibel	lättpåverkad
kontemplativ	begrundande
prevalens	sjukdoms folkvanlighet
oligopol	få säljare av viss vara
barnsbörd	förlossning
dynamo	likströmsgenerator
anestesi	bedövning, känsellöshet
tadla	klandra
bidan	väntan
grossess	graviditet
hillebard	spjutyxa
gamman	glad stämning
tonus	musklers vilospänning
numen	gudomligt väsen
blodfull	färgstark
tillgå	förlöpa
arrogant	drygt övermodig
nobel	storsint
vyssja	lulla
courtage	mäklararvode
jumbo	en sistplacerad
otillbörlig	olämplig
tran	fiskolja
burschikos	levnadsglad
research	efterforskning
bagatell	struntsak
avkunna	officiellt meddela
äril	eldstad
in extenso	i sin helhet
efterspel	obehaglig följd
estimera	uppskatta
lösmynt	skvalleraktig   Benägen att tala för mycket eller att avslöja sådant som borde hållas hemligt.    Pratsam, skvalleraktig, frispråkig, pladdrig, indiskret, babblig, talför    Han var så lösmynt att hemligheten snart blev allmänt känd.
kravatt	halsplagg
fatalism	ödestro
sodomi	avvikande sexualitet
attestera	skriftligen intyga
legio	många
beduin	ökenarab
dinera	äta middag
reallön	lön mätt i köpkraft
realitet	faktum
aktningsvärd	respektabel
till lags	belåtenhet
glorifiera	höja till skyarna
begeistrad	hänförd
drivfjäder	motivation
våda	fara eller olyckshändelse
oväld	rättvis och opartisk
ligga någon i fatet	vara till nackdel
invokation	anropande
moussera	bubbla
darwinism	de starkas överlevnad
bemälde	förutnämnde
rigor mortis	likstelhet
analogi	likhet; motsvarighet
eftersätta	försumma
ligga i sin linda	i början av sin utveckl.
ekivok	oanständig, tvetydig
bråck	utbuktande kroppsskada
crème-de-la-crème	högsta societeten
